american_alligator,asian_elephant,axolotl,black_iguana,blue_macaw,coyote,crested_caracara,green_turtle,ocelot,resplendent_quetzal,BIOME,BIO1,BIO4,BIO5,BIO6,BIO12,BIO15,BIO17,BIO18
0,0,0,0,0,0,0,1,0,0,1.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
0,0,0,0,0,0,0,1,0,0,14.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
0,0,0,0,0,0,0,1,0,0,14.0,24.976075914171005,88.51394314236111,30.33617485894097,20.51000467936198,2834.5,67.54563395182292,123.08333333333333,426.27777777777777
0,0,0,0,0,0,0,1,0,0,1.0,24.976075914171005,88.51394314236111,30.33617485894097,20.51000467936198,2834.5,67.54563395182292,123.08333333333333,426.27777777777777
0,0,0,0,0,0,0,1,0,0,12.0,-1.0967741781110852e+37,-1.0967741781110852e+37,-1.0967741781110852e+37,-1.0967741781110852e+37,-1.0967741781110852e+37,-1.0967741781110852e+37,-1.0967741781110852e+37,-1.0967741781110852e+37
0,0,0,0,0,0,0,1,0,0,13.0,-1.0967741781110852e+37,-1.0967741781110852e+37,-1.0967741781110852e+37,-1.0967741781110852e+37,-1.0967741781110852e+37,-1.0967741781110852e+37,-1.0967741781110852e+37,-1.0967741781110852e+37
0,1,0,0,0,0,0,0,0,0,4.0,8.661473592122396,620.6850043402778,22.175816853841145,-1.8395307328965929,715.0,15.725999620225695,145.33333333333334,206.27777777777777
0,0,0,0,0,0,0,1,0,0,13.0,20.89270697699653,217.33726671006946,27.754219902886284,12.996376037597656,49.333333333333336,117.30315483940973,0.0,37.77777777777778
0,0,0,0,0,0,0,1,0,0,13.0,22.68445078531901,218.44148763020834,29.82299296061198,14.60135269165039,49.0,111.58050537109375,0.0,34.916666666666664
0,0,0,0,0,0,0,1,0,0,7.0,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37
0,0,0,0,0,0,0,1,0,0,1.0,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37
0,0,0,0,0,0,0,1,0,0,12.0,20.302708943684895,635.5681966145834,34.46239895290799,6.24271477593316,128.58333333333334,78.33747016059027,1.0555555555555556,4.833333333333333
0,0,0,0,0,0,0,1,0,0,9.0,20.302708943684895,635.5681966145834,34.46239895290799,6.24271477593316,128.58333333333334,78.33747016059027,1.0555555555555556,4.833333333333333
0,0,0,0,0,0,0,1,0,0,13.0,20.302708943684895,635.5681966145834,34.46239895290799,6.24271477593316,128.58333333333334,78.33747016059027,1.0555555555555556,4.833333333333333
0,0,0,0,0,0,0,1,0,0,13.0,19.90043903219289,198.03502155172413,26.77781940328664,11.6533203125,90.72413793103448,121.23777613146552,0.0,68.58620689655173
0,0,0,0,0,0,0,1,0,0,12.0,19.884029265372984,622.8400327620968,33.88358429939516,6.1665240872290825,186.51612903225808,83.94473758820564,1.4838709677419355,4.935483870967742
0,0,0,0,0,0,0,1,0,0,13.0,19.884029265372984,622.8400327620968,33.88358429939516,6.1665240872290825,186.51612903225808,83.94473758820564,1.4838709677419355,4.935483870967742
0,0,0,0,0,0,0,1,0,0,12.0,13.551038614908855,759.5472005208334,29.244478352864583,0.07328248023986816,695.3333333333334,21.07015380859375,137.13333333333333,167.2
0,0,0,0,0,0,0,1,0,0,4.0,13.551038614908855,759.5472005208334,29.244478352864583,0.07328248023986816,695.3333333333334,21.07015380859375,137.13333333333333,167.2
0,0,0,0,0,0,0,1,0,0,4.0,13.004885466202445,752.8517323369565,28.231432043987773,-0.7500607034434443,887.695652173913,20.484255583389945,164.52173913043478,238.52173913043478
0,0,0,0,0,0,0,1,0,0,5.0,13.004885466202445,752.8517323369565,28.231432043987773,-0.7500607034434443,887.695652173913,20.484255583389945,164.52173913043478,238.52173913043478
0,0,1,0,0,0,0,0,0,0,4.0,8.298579745822483,714.60009765625,23.164048936631943,-4.300555759006077,874.9722222222222,28.312708536783855,160.22222222222223,313.02777777777777
1,0,0,0,0,0,0,0,0,0,4.0,9.154350280761719,688.4219835069445,23.859271579318577,-2.5095901489257812,577.8333333333334,24.782774183485245,109.66666666666667,190.72222222222223
0,1,0,0,0,0,0,0,1,0,4.0,8.300434313322368,629.3841488486842,20.285458213404606,-1.37623425533897,598.3684210526316,20.296993857935856,109.21052631578948,173.89473684210526
0,0,0,0,0,0,0,1,0,0,13.0,20.09884262084961,205.76695251464844,28.453567504882812,11.060285568237305,25.25,106.40217590332031,0.0,20.875
0,0,0,0,0,0,0,1,0,0,13.0,20.330293782552083,210.5521484375,28.6256591796875,11.105226643880208,57.36666666666667,119.38958333333333,0.0,45.7
0,0,0,0,0,0,0,1,0,0,10.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
0,0,0,0,0,0,0,1,0,0,12.0,19.48406764439174,622.3434012276786,33.57487051827567,5.866298675537109,249.82142857142858,82.20968191964286,2.0714285714285716,4.357142857142857
0,0,0,0,0,0,0,1,0,0,12.0,-1.0624999850451138e+37,-1.0624999850451138e+37,-1.0624999850451138e+37,-1.0624999850451138e+37,-1.0624999850451138e+37,-1.0624999850451138e+37,-1.0624999850451138e+37,-1.0624999850451138e+37
0,0,0,0,0,0,0,1,0,0,4.0,-1.0624999850451138e+37,-1.0624999850451138e+37,-1.0624999850451138e+37,-1.0624999850451138e+37,-1.0624999850451138e+37,-1.0624999850451138e+37,-1.0624999850451138e+37,-1.0624999850451138e+37
0,0,1,0,0,0,0,0,0,0,4.0,8.975042555067274,687.6270073784722,23.424674140082466,-2.601430892944336,566.5,22.877765231662327,107.80555555555556,184.52777777777777
0,0,0,0,0,0,0,1,0,0,13.0,-1.4782608487584193e+37,-1.4782608487584193e+37,-1.4782608487584193e+37,-1.4782608487584193e+37,-1.4782608487584193e+37,-1.4782608487584193e+37,-1.4782608487584193e+37,-1.4782608487584193e+37
0,0,0,0,0,0,0,1,0,0,1.0,23.81387159559462,64.80907524956598,31.075096978081596,17.037577311197918,1614.861111111111,48.804175482855904,159.33333333333334,497.5833333333333
0,0,0,0,0,0,0,1,0,0,12.0,20.36389963250411,563.0857319078947,33.2122160259046,7.92753761693051,214.10526315789474,86.03739848889802,1.0526315789473684,8.631578947368421
0,0,0,0,0,0,0,1,0,0,12.0,20.38470458984375,527.0070237379807,33.03235098031851,7.76594719519982,184.3846153846154,88.09987229567308,0.7307692307692307,7.538461538461538
0,0,0,0,0,0,0,1,0,0,13.0,20.38470458984375,527.0070237379807,33.03235098031851,7.76594719519982,184.3846153846154,88.09987229567308,0.7307692307692307,7.538461538461538
0,0,0,0,0,0,0,1,0,0,13.0,19.405536073626894,520.9650804924242,31.9678955078125,5.854750199751421,101.0909090909091,80.29433741714016,1.0,3.4242424242424243
0,0,0,0,0,0,0,1,0,0,12.0,15.652670288085938,614.4703125,29.390969848632814,4.7950489044189455,548.7,40.564263916015626,66.45,67.8
0,0,0,0,0,0,0,1,0,0,12.0,16.196523030598957,310.72117106119794,25.456820170084637,7.619209925333659,704.6666666666666,59.82621765136719,67.83333333333333,68.33333333333333
0,0,0,0,0,0,0,1,0,0,12.0,-1.172413776601505e+37,-1.172413776601505e+37,-1.172413776601505e+37,-1.172413776601505e+37,-1.172413776601505e+37,-1.172413776601505e+37,-1.172413776601505e+37,-1.172413776601505e+37
0,0,0,0,0,0,0,1,0,0,9.0,19.74124306126645,523.089689555921,31.97187564247533,6.217430516293175,82.26315789473684,85.14523154810855,0.9473684210526315,1.0
0,0,0,0,0,0,0,1,0,0,13.0,19.74124306126645,523.089689555921,31.97187564247533,6.217430516293175,82.26315789473684,85.14523154810855,0.9473684210526315,1.0
1,0,0,0,0,0,0,0,0,0,4.0,8.272698296440971,725.4899088541666,22.886881510416668,-4.434583452012804,646.6944444444445,38.865807427300346,94.36111111111111,251.91666666666666
0,1,0,0,0,0,0,0,0,0,4.0,5.93384413285689,737.193359375,21.47688848322088,-6.401045365767046,582.0,30.652843128551137,95.36363636363636,192.63636363636363
0,0,0,0,0,0,0,1,0,0,12.0,14.410594593394887,620.19287109375,29.52389248934659,1.951439077203924,1053.6363636363637,50.83709161931818,93.72727272727273,93.72727272727273
0,0,0,0,0,0,0,1,0,0,12.0,14.426551125266336,658.1207830255681,29.972659024325285,1.692479740489613,1194.6818181818182,40.86683238636363,135.77272727272728,135.77272727272728
0,0,0,0,0,0,0,1,0,0,12.0,17.713255310058592,364.3945556640625,28.5813720703125,7.492980194091797,423.6,27.81478271484375,73.75,74.85
0,0,0,0,0,0,0,1,0,0,13.0,17.713255310058592,364.3945556640625,28.5813720703125,7.492980194091797,423.6,27.81478271484375,73.75,74.85
0,0,0,0,0,0,0,1,0,0,12.0,19.871868557400173,536.5930447048611,32.144683837890625,7.523596021864149,176.77777777777777,117.6204833984375,1.25,1.2777777777777777
0,0,0,0,0,0,0,1,0,0,13.0,19.871868557400173,536.5930447048611,32.144683837890625,7.523596021864149,176.77777777777777,117.6204833984375,1.25,1.2777777777777777
0,0,0,0,0,0,0,1,0,0,12.0,15.808413696289062,605.897314453125,30.619873046875,4.509408569335937,897.4,66.37730712890625,46.6,52.0
0,0,0,0,0,0,0,1,0,0,13.0,21.879045274522568,616.1270616319445,35.545203314887154,7.006103939480251,21.805555555555557,66.67583550347223,0.0,0.0
0,0,0,0,0,0,0,1,0,0,12.0,17.562882486979166,509.83912760416666,29.576234944661458,6.16847890218099,319.73333333333335,107.01492513020834,1.1333333333333333,1.4666666666666666
0,0,0,0,0,0,0,1,0,0,13.0,17.562882486979166,509.83912760416666,29.576234944661458,6.16847890218099,319.73333333333335,107.01492513020834,1.1333333333333333,1.4666666666666666
0,0,0,0,0,0,0,1,0,0,12.0,-1.4782608487584193e+37,-1.4782608487584193e+37,-1.4782608487584193e+37,-1.4782608487584193e+37,-1.4782608487584193e+37,-1.4782608487584193e+37,-1.4782608487584193e+37,-1.4782608487584193e+37
0,0,0,0,0,0,0,1,0,0,12.0,14.377830954159007,638.5016084558823,30.018744973575366,2.298530803007238,812.1470588235294,62.58920467601103,51.529411764705884,52.205882352941174
0,0,0,0,0,0,0,1,0,0,12.0,15.60589784564394,396.5694543087121,28.142469001538824,3.552514972108783,360.0,20.628297747987688,69.87878787878788,97.51515151515152
0,0,0,0,0,0,0,1,0,0,13.0,15.60589784564394,396.5694543087121,28.142469001538824,3.552514972108783,360.0,20.628297747987688,69.87878787878788,97.51515151515152
0,0,0,0,0,0,0,1,0,0,1.0,15.60589784564394,396.5694543087121,28.142469001538824,3.552514972108783,360.0,20.628297747987688,69.87878787878788,97.51515151515152
0,0,0,0,0,0,0,1,0,0,12.0,18.3444580078125,494.4390625,30.2218115234375,6.8311669921875,149.6,99.783681640625,0.16,0.8
0,0,0,0,0,0,0,1,0,0,13.0,18.3444580078125,494.4390625,30.2218115234375,6.8311669921875,149.6,99.783681640625,0.16,0.8
0,0,0,0,0,0,0,1,0,0,12.0,13.449206183938418,648.8914292279412,29.105565688189337,1.767115312464097,744.1470588235294,63.08677763097427,50.794117647058826,50.794117647058826
0,0,0,0,0,0,0,1,0,0,13.0,19.220582750108505,528.4925130208334,31.54120551215278,6.36740239461263,63.0,91.74022759331598,0.0,0.3333333333333333
0,0,0,0,0,0,0,1,0,0,12.0,16.67069772573618,662.3266225961538,31.375408466045673,5.321776169996995,493.0,66.32954758864183,27.76923076923077,27.76923076923077
0,0,0,0,0,0,0,1,0,0,12.0,15.558488464355468,671.750634765625,30.685076904296874,3.802261734008789,544.0,61.57138671875,36.1,36.1
0,0,0,0,0,0,0,1,0,0,12.0,14.193923052619486,737.3320886948529,29.804556453929226,1.1771076426786535,474.44117647058823,30.329676011029413,71.61764705882354,82.1470588235294
0,0,0,0,0,0,0,1,0,0,13.0,18.83455810546875,536.0462053571429,31.254160853794644,6.163697160993304,90.42857142857143,85.15177873883928,0.5714285714285714,1.6
0,0,0,0,0,0,0,1,0,0,12.0,17.706148274739583,359.0395182291667,28.554075113932292,5.851551310221354,437.73333333333335,24.30374552408854,76.63333333333334,122.16666666666667
0,0,0,0,0,0,0,1,0,0,10.0,17.706148274739583,359.0395182291667,28.554075113932292,5.851551310221354,437.73333333333335,24.30374552408854,76.63333333333334,122.16666666666667
0,0,0,0,0,0,0,1,0,0,13.0,17.706148274739583,359.0395182291667,28.554075113932292,5.851551310221354,437.73333333333335,24.30374552408854,76.63333333333334,122.16666666666667
0,0,0,0,0,0,0,1,0,0,13.0,18.56048583984375,512.1377467105264,30.287135074013158,6.4474037571957235,109.42105263157895,87.57076865748355,0.7368421052631579,1.894736842105263
0,0,0,0,0,0,0,1,0,0,12.0,16.720373789469402,561.3297526041666,28.548990885416668,6.7662099202473955,677.6666666666666,84.64515177408855,10.083333333333334,11.166666666666666
1,0,0,0,0,0,0,0,0,0,6.0,4.26967536078559,858.9401041666666,21.816489890769677,-10.995680067274305,651.2222222222222,29.884010597511573,106.96296296296296,204.5185185185185
0,0,0,0,0,0,0,1,0,0,13.0,18.66237278988487,482.68189761513156,29.57425087376645,7.327935469777961,138.42105263157896,94.1165707236842,0.42105263157894735,2.4210526315789473
0,0,0,0,0,0,0,1,0,0,12.0,14.78982222707648,681.0290398848684,29.88413599917763,2.6728810762104236,672.5263157894736,72.54178659539474,34.473684210526315,34.73684210526316
0,0,0,0,0,0,0,1,0,0,12.0,-6.799999904288728e+37,-6.799999904288728e+37,-6.799999904288728e+37,-6.799999904288728e+37,-6.799999904288728e+37,-6.799999904288728e+37,-6.799999904288728e+37,-6.799999904288728e+37
0,0,0,0,0,0,0,1,0,0,1.0,17.85921116879112,240.9835783305921,25.6104736328125,8.36124620939556,856.6315789473684,46.25273373252467,84.42105263157895,299.89473684210526
0,0,0,0,0,0,0,1,0,0,10.0,17.85921116879112,240.9835783305921,25.6104736328125,8.36124620939556,856.6315789473684,46.25273373252467,84.42105263157895,299.89473684210526
0,0,0,0,0,0,0,1,0,0,13.0,20.06346435546875,519.571875,32.415576171875,6.985312325613839,80.88571428571429,101.11805943080357,0.05714285714285714,0.22857142857142856
0,0,0,0,0,0,0,1,0,0,9.0,20.06346435546875,519.571875,32.415576171875,6.985312325613839,80.88571428571429,101.11805943080357,0.05714285714285714,0.22857142857142856
0,0,0,0,0,0,0,1,0,0,13.0,19.88574981689453,484.0360107421875,31.01178741455078,8.249055862426758,121.0,107.05519104003906,0.0,0.5
0,0,0,0,0,0,0,1,0,0,12.0,17.83381065955529,638.564453125,32.086648794320915,6.4026324932391825,985.3076923076923,92.13266225961539,24.153846153846153,24.923076923076923
0,0,0,0,0,0,0,1,0,0,12.0,14.661990695529514,725.5078667534722,31.710774739583332,1.4682338502671983,778.6388888888889,77.28324381510417,34.083333333333336,40.44444444444444
0,0,0,0,0,0,0,1,0,0,13.0,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36
0,0,0,0,0,0,0,1,0,0,9.0,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36
0,0,0,0,0,0,0,1,0,0,12.0,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36,-9.444444311512123e+36
0,0,0,0,0,0,0,1,0,0,12.0,13.139350304236778,710.1553485576923,29.9210698054387,-0.25913179837740385,686.5384615384615,74.71832275390625,33.65384615384615,41.96153846153846
0,0,0,0,0,0,0,1,0,0,10.0,18.931014211554277,269.2764185855263,26.40895482113487,8.54781140779194,946.7894736842105,52.37598941200658,89.52631578947368,364.1578947368421
0,0,0,0,0,0,0,1,0,0,1.0,18.931014211554277,269.2764185855263,26.40895482113487,8.54781140779194,946.7894736842105,52.37598941200658,89.52631578947368,364.1578947368421
0,0,0,0,0,0,0,1,0,0,9.0,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37
0,0,0,0,0,0,0,1,0,0,12.0,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37
0,0,0,0,0,0,0,1,0,0,12.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
0,0,0,0,0,0,0,1,0,0,12.0,-2.6153845785725877e+37,-2.6153845785725877e+37,-2.6153845785725877e+37,-2.6153845785725877e+37,-2.6153845785725877e+37,-2.6153845785725877e+37,-2.6153845785725877e+37,-2.6153845785725877e+37
0,0,0,0,0,0,0,1,0,0,14.0,21.55760886452415,264.73726029829544,29.413013805042613,12.073921897194602,1094.5454545454545,38.19550115411932,141.0,399.6363636363636
0,0,0,0,0,0,0,1,0,0,1.0,21.55760886452415,264.73726029829544,29.413013805042613,12.073921897194602,1094.5454545454545,38.19550115411932,141.0,399.6363636363636
0,0,0,0,0,0,0,1,0,0,10.0,21.55760886452415,264.73726029829544,29.413013805042613,12.073921897194602,1094.5454545454545,38.19550115411932,141.0,399.6363636363636
0,0,0,0,0,0,0,1,0,0,1.0,21.853219168526785,289.63706752232144,30.726574125744047,10.908809116908483,745.3809523809524,55.965674990699405,60.38095238095238,309.14285714285717
0,0,0,0,0,0,0,1,0,0,10.0,21.853219168526785,289.63706752232144,30.726574125744047,10.908809116908483,745.3809523809524,55.965674990699405,60.38095238095238,309.14285714285717
0,0,0,0,0,0,0,1,0,0,14.0,21.752424568965516,261.7390894396552,31.054594894935345,10.86125972353179,728.1034482758621,66.24348397090517,46.55172413793103,342.3103448275862
0,0,0,0,0,0,0,1,0,0,1.0,21.752424568965516,261.7390894396552,31.054594894935345,10.86125972353179,728.1034482758621,66.24348397090517,46.55172413793103,342.3103448275862
0,0,0,0,0,0,0,1,0,0,7.0,29.229821099175346,389.7729220920139,41.73371717664931,14.462444729275173,129.61111111111111,159.74544270833334,0.0,31.083333333333332
0,0,0,0,0,0,0,1,0,0,12.0,16.33374568394252,623.8348911830357,30.953181675502233,3.8896127428327287,571.0,90.47494942801339,13.142857142857142,13.142857142857142
0,0,0,0,0,0,0,1,0,0,12.0,17.826072692871094,628.98505859375,32.60830383300781,5.443196105957031,485.0,92.63455810546876,8.8,9.0
0,0,0,0,0,0,0,1,0,0,12.0,10.701663425990514,737.8581194196429,27.020621163504465,-3.174670900617327,723.8928571428571,70.58358328683036,29.392857142857142,42.214285714285715
0,0,0,0,0,0,0,1,0,0,4.0,10.701663425990514,737.8581194196429,27.020621163504465,-3.174670900617327,723.8928571428571,70.58358328683036,29.392857142857142,42.214285714285715
0,0,0,0,0,0,0,1,0,0,13.0,22.9593448638916,623.4571533203125,37.09591293334961,7.25797700881958,6.40625,32.91069412231445,0.125,0.125
0,0,0,0,0,0,0,1,0,0,13.0,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37,-1.8888888623024246e+37
0,0,0,0,0,0,0,1,0,0,13.0,19.19250996907552,572.4787868923611,33.06084187825521,5.495416853162977,80.94444444444444,89.04320610894098,0.0,0.027777777777777776
0,0,0,0,0,0,0,1,0,0,12.0,18.16376495361328,648.2307739257812,33.34295654296875,5.142852306365967,499.5,93.06959533691406,10.25,10.25
0,0,0,0,0,0,0,1,0,0,12.0,19.05765151977539,682.7172037760416,35.4955088297526,5.392140070597331,414.8333333333333,89.27797444661458,8.5,9.583333333333334
0,0,0,0,0,0,0,1,0,0,12.0,13.018223063151042,758.3528645833334,30.062943522135416,-1.2903002421061198,624.7666666666667,75.204541015625,20.5,27.466666666666665
0,0,0,0,0,0,0,1,0,0,4.0,13.018223063151042,758.3528645833334,30.062943522135416,-1.2903002421061198,624.7666666666667,75.204541015625,20.5,27.466666666666665
0,0,0,0,0,0,0,1,0,0,7.0,24.09282394935345,272.8232421875,31.80033927128233,13.090618265086206,928.7931034482758,93.43203630118535,40.724137931034484,543.9310344827586
0,0,0,0,0,0,0,1,0,0,14.0,24.09282394935345,272.8232421875,31.80033927128233,13.090618265086206,928.7931034482758,93.43203630118535,40.724137931034484,543.9310344827586
0,0,0,0,0,0,0,1,0,0,1.0,24.09282394935345,272.8232421875,31.80033927128233,13.090618265086206,928.7931034482758,93.43203630118535,40.724137931034484,543.9310344827586
0,0,0,0,0,0,0,1,0,0,13.0,24.256656319754466,545.1625558035714,37.879851422991074,9.582997349330357,11.285714285714286,43.280343191964285,1.0285714285714285,1.1428571428571428
0,0,0,0,0,0,0,1,0,0,13.0,23.67893580386513,535.836759868421,37.05810225637335,9.2337501927426,8.947368421052632,38.52881501850329,0.5263157894736842,0.5263157894736842
0,0,0,0,0,0,0,1,0,0,13.0,21.337792029747597,630.6401742788462,34.91298029972957,7.119178771972656,15.461538461538462,54.22222900390625,0.0,0.0
0,0,0,0,0,0,0,1,0,0,13.0,18.858463287353516,661.0247802734375,33.9832649230957,3.5800373554229736,39.25,76.3577880859375,0.0,0.0
0,0,0,0,0,0,0,1,0,0,13.0,19.444995698474703,543.1440662202381,32.14631580171131,6.896626063755581,307.2857142857143,108.48228236607143,0.0,0.2857142857142857
0,0,0,0,0,0,0,1,0,0,12.0,19.444995698474703,543.1440662202381,32.14631580171131,6.896626063755581,307.2857142857143,108.48228236607143,0.0,0.2857142857142857
0,0,0,0,0,0,0,1,0,0,12.0,19.56061553955078,535.7156372070312,30.907207489013672,7.604008197784424,561.25,116.42574310302734,0.0,1.0
0,0,0,0,0,0,0,1,0,0,12.0,15.645898818969727,689.4967041015625,30.404830932617188,1.9807305335998535,657.5625,75.95814514160156,24.75,28.9375
0,0,0,0,0,0,0,1,0,0,1.0,23.34555392795139,234.08308919270834,31.77294243706597,13.509947882758247,925.3888888888889,62.48072645399306,81.05555555555556,434.5
0,0,0,0,0,0,0,1,0,0,14.0,23.34555392795139,234.08308919270834,31.77294243706597,13.509947882758247,925.3888888888889,62.48072645399306,81.05555555555556,434.5
0,0,0,0,0,0,0,1,0,0,1.0,23.478958129882812,275.265625,30.972640991210938,12.973250389099121,853.125,86.32357025146484,52.75,493.625
0,0,0,0,0,0,0,1,0,0,14.0,23.478958129882812,275.265625,30.972640991210938,12.973250389099121,853.125,86.32357025146484,52.75,493.625
0,0,0,0,0,0,0,1,0,0,9.0,23.478958129882812,275.265625,30.972640991210938,12.973250389099121,853.125,86.32357025146484,52.75,493.625
0,0,0,0,0,0,0,1,0,0,9.0,22.937974717881943,156.67404513888889,31.145796034071182,13.973915947808159,550.2777777777778,113.86783854166667,0.0,270.6666666666667
0,0,0,0,0,0,0,1,0,0,7.0,22.937974717881943,156.67404513888889,31.145796034071182,13.973915947808159,550.2777777777778,113.86783854166667,0.0,270.6666666666667
0,0,0,0,0,0,0,1,0,0,13.0,24.99210442437066,479.48133680555554,37.23699612087674,12.07417466905382,14.0,66.35761176215277,0.5555555555555556,0.5555555555555556
0,0,0,0,0,0,0,1,0,0,8.0,19.31484137641059,611.9313693576389,32.58783298068576,6.10169431898329,258.1111111111111,106.65357801649306,0.0,0.0
0,0,0,0,0,0,0,1,0,0,13.0,19.31484137641059,611.9313693576389,32.58783298068576,6.10169431898329,258.1111111111111,106.65357801649306,0.0,0.0
0,0,0,0,0,0,0,1,0,0,12.0,19.31484137641059,611.9313693576389,32.58783298068576,6.10169431898329,258.1111111111111,106.65357801649306,0.0,0.0
0,0,0,0,0,0,0,1,0,0,8.0,18.784069485134548,604.5105794270834,31.644941541883682,6.1438416375054254,466.69444444444446,109.77022976345486,0.0,0.5277777777777778
0,0,0,0,0,0,0,1,0,0,13.0,18.784069485134548,604.5105794270834,31.644941541883682,6.1438416375054254,466.69444444444446,109.77022976345486,0.0,0.5277777777777778
0,0,0,0,0,0,0,1,0,0,12.0,18.784069485134548,604.5105794270834,31.644941541883682,6.1438416375054254,466.69444444444446,109.77022976345486,0.0,0.5277777777777778
0,0,0,0,0,0,0,1,0,0,8.0,16.492103271484375,639.5133203125,30.8652880859375,3.655201416015625,818.92,105.72326171875,1.4,2.8
0,0,0,0,0,0,0,1,0,0,12.0,16.492103271484375,639.5133203125,30.8652880859375,3.655201416015625,818.92,105.72326171875,1.4,2.8
0,0,0,0,0,0,0,1,0,0,13.0,18.32363043891059,714.2668728298611,33.990275065104164,2.707013871934679,133.72222222222223,95.92720540364583,0.0,0.0
0,0,0,0,0,0,0,1,0,0,8.0,18.32363043891059,714.2668728298611,33.990275065104164,2.707013871934679,133.72222222222223,95.92720540364583,0.0,0.0
0,0,0,0,0,0,0,1,0,0,12.0,18.32363043891059,714.2668728298611,33.990275065104164,2.707013871934679,133.72222222222223,95.92720540364583,0.0,0.0
0,0,0,0,0,0,0,1,0,0,13.0,25.536533900669642,479.4438244047619,37.29397728329613,12.693780808221726,69.0,107.88092912946429,0.8571428571428571,0.8571428571428571
0,0,0,0,0,0,0,1,0,0,7.0,24.35836410522461,166.015380859375,31.56679916381836,17.187549591064453,1040.71875,57.234153747558594,119.46875,230.90625
0,0,0,0,0,0,0,1,0,0,14.0,24.35836410522461,166.015380859375,31.56679916381836,17.187549591064453,1040.71875,57.234153747558594,119.46875,230.90625
0,0,0,0,0,0,0,1,0,0,1.0,24.35836410522461,166.015380859375,31.56679916381836,17.187549591064453,1040.71875,57.234153747558594,119.46875,230.90625
0,0,0,0,0,0,0,1,0,0,10.0,18.574193318684895,142.03629557291666,28.35283915201823,9.36282009548611,998.1111111111111,96.29739718967014,44.416666666666664,194.38888888888889
0,0,0,0,0,0,0,1,0,0,1.0,18.574193318684895,142.03629557291666,28.35283915201823,9.36282009548611,998.1111111111111,96.29739718967014,44.416666666666664,194.38888888888889
0,0,0,0,0,0,0,1,0,0,1.0,25.45226806640625,120.807392578125,30.6831494140625,18.345230712890626,971.24,85.199287109375,27.28,371.52
0,0,0,0,0,0,0,1,0,0,7.0,25.45226806640625,120.807392578125,30.6831494140625,18.345230712890626,971.24,85.199287109375,27.28,371.52
0,0,0,0,0,0,0,1,0,0,14.0,25.45226806640625,120.807392578125,30.6831494140625,18.345230712890626,971.24,85.199287109375,27.28,371.52
0,0,0,0,0,0,0,1,0,0,14.0,25.746438598632814,149.9556640625,31.890280151367186,18.77710876464844,1119.2,74.31868286132813,87.8,275.8
0,0,0,0,0,0,0,1,0,0,1.0,25.746438598632814,149.9556640625,31.890280151367186,18.77710876464844,1119.2,74.31868286132813,87.8,275.8
0,0,0,0,0,0,0,1,0,0,14.0,25.443743896484374,154.88173828125,32.342838541666666,19.002239990234376,1034.3333333333333,61.07804768880208,115.73333333333333,132.53333333333333
0,0,0,0,0,0,0,1,0,0,1.0,25.443743896484374,154.88173828125,32.342838541666666,19.002239990234376,1034.3333333333333,61.07804768880208,115.73333333333333,132.53333333333333
0,0,0,0,0,0,0,1,0,0,14.0,24.96584129333496,135.1290740966797,31.775222778320312,18.748638153076172,822.0625,56.905174255371094,94.34375,194.0
0,0,0,0,0,0,0,1,0,0,1.0,24.96584129333496,135.1290740966797,31.775222778320312,18.748638153076172,822.0625,56.905174255371094,94.34375,194.0
0,0,0,0,0,0,0,1,0,0,7.0,24.96584129333496,135.1290740966797,31.775222778320312,18.748638153076172,822.0625,56.905174255371094,94.34375,194.0
